amount,merchant_category,hour,distance_from_home,foreign_transaction,online_order,high_value,time_since_last,velocity,card_present,label
12,1,10,8,0,0,0,24,1,1,0
39,1,15,9,0,0,0,24,1,1,0
14,1,12,12,0,0,0,24,1,1,0
81,1,15,16,0,0,0,24,1,1,0
74,1,8,4,0,0,0,24,1,1,0
99,1,9,9,0,0,0,24,1,1,0
78,1,13,6,0,0,0,24,1,1,0
107,1,14,6,0,0,0,24,1,1,0
44,1,9,12,0,0,0,24,1,1,0
48,1,9,1,0,0,0,24,1,1,0
30,1,18,2,0,0,0,24,1,1,0
115,1,15,5,0,0,0,24,1,1,0
115,1,18,4,0,0,0,24,1,1,0
94,1,9,9,0,0,0,24,1,1,0
49,1,16,15,0,0,0,24,1,1,0
42,1,16,8,0,0,0,24,1,1,0
29,1,11,12,0,0,0,24,1,1,0
117,1,20,15,0,0,0,24,1,1,0
116,1,18,9,0,0,0,24,1,1,0
6,1,10,10,0,0,0,24,1,1,0
134,1,9,15,0,0,0,24,1,1,0
21,1,9,16,0,0,0,24,1,1,0
130,1,18,5,0,0,0,24,1,1,0
71,1,10,15,0,0,0,24,1,1,0
12,1,16,17,0,0,0,24,1,1,0
121,1,11,18,0,0,0,24,1,1,0
28,1,14,2,0,0,0,24,1,1,0
33,1,12,14,0,0,0,24,1,1,0
63,1,20,8,0,0,0,24,1,1,0
106,1,15,17,0,0,0,24,1,1,0
45,1,8,1,0,0,0,24,1,1,0
24,1,17,17,0,0,0,24,1,1,0
27,1,11,9,0,0,0,24,1,1,0
48,1,20,17,0,0,0,24,1,1,0
114,1,12,16,0,0,0,24,1,1,0
128,1,12,20,0,0,0,24,1,1,0
82,1,18,14,0,0,0,24,1,1,0
27,1,15,1,0,0,0,24,1,1,0
94,1,14,3,0,0,0,24,1,1,0
129,1,11,20,0,0,0,24,1,1,0
17,1,19,2,0,0,0,24,1,1,0
7,1,10,18,0,0,0,24,1,1,0
87,1,18,13,0,0,0,24,1,1,0
59,1,11,6,0,0,0,24,1,1,0
108,1,20,14,0,0,0,24,1,1,0
149,1,17,20,0,0,0,24,1,1,0
22,1,13,10,0,0,0,24,1,1,0
10,1,17,3,0,0,0,24,1,1,0
64,1,16,18,0,0,0,24,1,1,0
87,1,14,10,0,0,0,24,1,1,0
106,1,18,2,0,0,0,24,1,1,0
80,1,12,10,0,0,0,24,1,1,0
87,1,11,10,0,0,0,24,1,1,0
125,1,20,3,0,0,0,24,1,1,0
86,1,19,1,0,0,0,24,1,1,0
96,1,10,4,0,0,0,24,1,1,0
92,1,13,15,0,0,0,24,1,1,0
77,1,16,2,0,0,0,24,1,1,0
61,1,14,11,0,0,0,24,1,1,0
127,1,18,19,0,0,0,24,1,1,0
32,1,15,10,0,0,0,24,1,1,0
52,1,19,10,0,0,0,24,1,1,0
71,1,15,7,0,0,0,24,1,1,0
55,1,9,9,0,0,0,24,1,1,0
110,1,10,6,0,0,0,24,1,1,0
41,1,8,14,0,0,0,24,1,1,0
56,1,16,19,0,0,0,24,1,1,0
116,1,12,17,0,0,0,24,1,1,0
120,1,9,11,0,0,0,24,1,1,0
7,1,13,13,0,0,0,24,1,1,0
19,1,10,19,0,0,0,24,1,1,0
7,1,8,19,0,0,0,24,1,1,0
11,1,15,19,0,0,0,24,1,1,0
37,1,11,17,0,0,0,24,1,1,0
79,1,8,16,0,0,0,24,1,1,0
124,1,18,17,0,0,0,24,1,1,0
143,1,13,15,0,0,0,24,1,1,0
73,1,19,12,0,0,0,24,1,1,0
40,1,16,6,0,0,0,24,1,1,0
84,1,20,4,0,0,0,24,1,1,0
16,1,20,9,0,0,0,24,1,1,0
95,1,9,5,0,0,0,24,1,1,0
12,1,19,11,0,0,0,24,1,1,0
36,1,17,15,0,0,0,24,1,1,0
53,1,8,16,0,0,0,24,1,1,0
135,1,11,2,0,0,0,24,1,1,0
93,1,8,19,0,0,0,24,1,1,0
50,1,9,17,0,0,0,24,1,1,0
28,1,18,6,0,0,0,24,1,1,0
150,1,19,13,0,0,0,24,1,1,0
48,1,20,18,0,0,0,24,1,1,0
128,1,19,17,0,0,0,24,1,1,0
81,1,20,14,0,0,0,24,1,1,0
34,1,9,20,0,0,0,24,1,1,0
79,1,15,4,0,0,0,24,1,1,0
108,1,10,18,0,0,0,24,1,1,0
65,1,18,13,0,0,0,24,1,1,0
140,1,8,12,0,0,0,24,1,1,0
16,1,19,7,0,0,0,24,1,1,0
105,1,12,13,0,0,0,24,1,1,0
135,1,8,5,0,0,0,24,1,1,0
12,1,12,6,0,0,0,24,1,1,0
109,1,9,8,0,0,0,24,1,1,0
36,1,19,10,0,0,0,24,1,1,0
73,1,14,11,0,0,0,24,1,1,0
139,1,9,11,0,0,0,24,1,1,0
52,1,11,8,0,0,0,24,1,1,0
64,1,16,14,0,0,0,24,1,1,0
29,1,12,17,0,0,0,24,1,1,0
104,1,12,14,0,0,0,24,1,1,0
95,1,8,13,0,0,0,24,1,1,0
63,1,8,7,0,0,0,24,1,1,0
101,1,11,9,0,0,0,24,1,1,0
68,1,8,14,0,0,0,24,1,1,0
146,1,9,11,0,0,0,24,1,1,0
131,1,16,2,0,0,0,24,1,1,0
101,1,20,16,0,0,0,24,1,1,0
31,1,10,11,0,0,0,24,1,1,0
77,1,11,20,0,0,0,24,1,1,0
131,1,8,10,0,0,0,24,1,1,0
66,1,18,8,0,0,0,24,1,1,0
102,1,8,12,0,0,0,24,1,1,0
92,1,18,2,0,0,0,24,1,1,0
102,1,13,18,0,0,0,24,1,1,0
71,1,15,14,0,0,0,24,1,1,0
144,1,17,19,0,0,0,24,1,1,0
116,1,10,4,0,0,0,24,1,1,0
67,1,9,6,0,0,0,24,1,1,0
117,1,11,7,0,0,0,24,1,1,0
32,1,12,13,0,0,0,24,1,1,0
34,1,16,19,0,0,0,24,1,1,0
70,1,12,20,0,0,0,24,1,1,0
46,1,18,20,0,0,0,24,1,1,0
81,1,12,4,0,0,0,24,1,1,0
57,1,9,7,0,0,0,24,1,1,0
9,1,12,11,0,0,0,24,1,1,0
68,1,19,18,0,0,0,24,1,1,0
16,1,9,4,0,0,0,24,1,1,0
106,1,9,1,0,0,0,24,1,1,0
126,1,14,8,0,0,0,24,1,1,0
144,1,11,11,0,0,0,24,1,1,0
80,1,17,1,0,0,0,24,1,1,0
142,1,17,14,0,0,0,24,1,1,0
78,1,15,13,0,0,0,24,1,1,0
19,1,19,14,0,0,0,24,1,1,0
66,1,11,6,0,0,0,24,1,1,0
96,1,19,18,0,0,0,24,1,1,0
142,1,14,5,0,0,0,24,1,1,0
87,1,15,2,0,0,0,24,1,1,0
141,1,10,6,0,0,0,24,1,1,0
14,1,8,14,0,0,0,24,1,1,0
92,1,18,15,0,0,0,24,1,1,0
131,1,12,18,0,0,0,24,1,1,0
40,1,8,12,0,0,0,24,1,1,0
19,1,14,15,0,0,0,24,1,1,0
44,1,14,6,0,0,0,24,1,1,0
79,1,8,18,0,0,0,24,1,1,0
144,1,12,18,0,0,0,24,1,1,0
129,1,9,11,0,0,0,24,1,1,0
139,1,20,16,0,0,0,24,1,1,0
86,1,13,17,0,0,0,24,1,1,0
114,1,16,8,0,0,0,24,1,1,0
12,1,15,7,0,0,0,24,1,1,0
15,1,10,12,0,0,0,24,1,1,0
13,1,9,9,0,0,0,24,1,1,0
67,1,12,10,0,0,0,24,1,1,0
53,1,20,13,0,0,0,24,1,1,0
76,1,10,15,0,0,0,24,1,1,0
104,1,19,12,0,0,0,24,1,1,0
70,1,8,6,0,0,0,24,1,1,0
36,1,14,14,0,0,0,24,1,1,0
58,1,11,14,0,0,0,24,1,1,0
93,1,18,3,0,0,0,24,1,1,0
50,1,12,20,0,0,0,24,1,1,0
14,1,10,17,0,0,0,24,1,1,0
38,1,12,8,0,0,0,24,1,1,0
22,1,18,18,0,0,0,24,1,1,0
82,1,9,15,0,0,0,24,1,1,0
55,1,19,6,0,0,0,24,1,1,0
136,1,9,7,0,0,0,24,1,1,0
72,1,12,15,0,0,0,24,1,1,0
108,1,16,10,0,0,0,24,1,1,0
101,1,18,4,0,0,0,24,1,1,0
47,1,16,19,0,0,0,24,1,1,0
9,1,19,14,0,0,0,24,1,1,0
126,1,19,3,0,0,0,24,1,1,0
135,1,16,13,0,0,0,24,1,1,0
91,1,18,18,0,0,0,24,1,1,0
142,1,16,5,0,0,0,24,1,1,0
43,1,12,1,0,0,0,24,1,1,0
141,1,8,17,0,0,0,24,1,1,0
7,1,14,5,0,0,0,24,1,1,0
20,1,12,19,0,0,0,24,1,1,0
145,1,18,18,0,0,0,24,1,1,0
121,1,17,20,0,0,0,24,1,1,0
119,1,14,3,0,0,0,24,1,1,0
109,1,9,9,0,0,0,24,1,1,0
52,1,17,5,0,0,0,24,1,1,0
75,1,12,10,0,0,0,24,1,1,0
74,1,17,11,0,0,0,24,1,1,0
56,1,18,5,0,0,0,24,1,1,0
86,1,18,6,0,0,0,24,1,1,0
149,1,12,17,0,0,0,24,1,1,0
123,1,18,3,0,0,0,24,1,1,0
56,1,11,17,0,0,0,24,1,1,0
116,1,18,11,0,0,0,24,1,1,0
59,1,13,2,0,0,0,24,1,1,0
115,1,20,7,0,0,0,24,1,1,0
35,1,18,14,0,0,0,24,1,1,0
135,1,9,2,0,0,0,24,1,1,0
16,1,14,10,0,0,0,24,1,1,0
37,1,16,11,0,0,0,24,1,1,0
141,1,12,1,0,0,0,24,1,1,0
64,1,19,20,0,0,0,24,1,1,0
25,1,15,8,0,0,0,24,1,1,0
65,1,12,6,0,0,0,24,1,1,0
88,1,13,3,0,0,0,24,1,1,0
86,1,12,7,0,0,0,24,1,1,0
89,1,11,8,0,0,0,24,1,1,0
118,1,17,20,0,0,0,24,1,1,0
24,1,15,19,0,0,0,24,1,1,0
33,1,12,18,0,0,0,24,1,1,0
19,1,9,5,0,0,0,24,1,1,0
110,1,15,8,0,0,0,24,1,1,0
39,1,13,1,0,0,0,24,1,1,0
10,1,15,20,0,0,0,24,1,1,0
50,1,18,2,0,0,0,24,1,1,0
37,1,15,13,0,0,0,24,1,1,0
81,1,9,10,0,0,0,24,1,1,0
52,1,16,9,0,0,0,24,1,1,0
96,1,10,3,0,0,0,24,1,1,0
66,1,14,9,0,0,0,24,1,1,0
60,1,14,4,0,0,0,24,1,1,0
18,1,20,19,0,0,0,24,1,1,0
24,1,18,17,0,0,0,24,1,1,0
97,1,14,8,0,0,0,24,1,1,0
21,1,14,2,0,0,0,24,1,1,0
19,1,15,8,0,0,0,24,1,1,0
31,1,20,11,0,0,0,24,1,1,0
89,1,10,14,0,0,0,24,1,1,0
108,1,15,5,0,0,0,24,1,1,0
33,1,11,9,0,0,0,24,1,1,0
104,1,19,5,0,0,0,24,1,1,0
65,1,13,5,0,0,0,24,1,1,0
140,1,14,12,0,0,0,24,1,1,0
31,1,8,5,0,0,0,24,1,1,0
30,1,10,10,0,0,0,24,1,1,0
103,1,11,7,0,0,0,24,1,1,0
21,1,13,5,0,0,0,24,1,1,0
96,1,8,14,0,0,0,24,1,1,0
40,1,19,19,0,0,0,24,1,1,0
114,1,15,17,0,0,0,24,1,1,0
133,1,20,10,0,0,0,24,1,1,0
71,1,18,9,0,0,0,24,1,1,0
9,1,15,6,0,0,0,24,1,1,0
144,1,8,8,0,0,0,24,1,1,0
106,1,18,2,0,0,0,24,1,1,0
24,1,19,13,0,0,0,24,1,1,0
108,1,17,13,0,0,0,24,1,1,0
130,1,8,12,0,0,0,24,1,1,0
57,1,8,13,0,0,0,24,1,1,0
5,1,20,2,0,0,0,24,1,1,0
72,1,9,15,0,0,0,24,1,1,0
110,1,20,7,0,0,0,24,1,1,0
104,1,14,8,0,0,0,24,1,1,0
81,1,10,11,0,0,0,24,1,1,0
106,1,9,18,0,0,0,24,1,1,0
115,1,18,1,0,0,0,24,1,1,0
7,1,18,13,0,0,0,24,1,1,0
16,1,12,11,0,0,0,24,1,1,0
77,1,19,2,0,0,0,24,1,1,0
37,1,15,15,0,0,0,24,1,1,0
37,1,18,3,0,0,0,24,1,1,0
42,1,9,2,0,0,0,24,1,1,0
146,1,12,7,0,0,0,24,1,1,0
39,1,8,19,0,0,0,24,1,1,0
9,1,8,1,0,0,0,24,1,1,0
25,1,14,13,0,0,0,24,1,1,0
17,1,19,5,0,0,0,24,1,1,0
91,1,13,10,0,0,0,24,1,1,0
126,1,18,7,0,0,0,24,1,1,0
14,1,11,4,0,0,0,24,1,1,0
111,1,13,5,0,0,0,24,1,1,0
61,1,19,15,0,0,0,24,1,1,0
32,1,11,6,0,0,0,24,1,1,0
75,1,20,7,0,0,0,24,1,1,0
83,1,15,8,0,0,0,24,1,1,0
130,1,9,17,0,0,0,24,1,1,0
36,1,19,9,0,0,0,24,1,1,0
61,1,18,12,0,0,0,24,1,1,0
90,1,18,4,0,0,0,24,1,1,0
126,1,18,3,0,0,0,24,1,1,0
109,1,9,18,0,0,0,24,1,1,0
18,1,19,13,0,0,0,24,1,1,0
97,1,9,17,0,0,0,24,1,1,0
139,1,14,2,0,0,0,24,1,1,0
129,1,9,13,0,0,0,24,1,1,0
56,1,12,1,0,0,0,24,1,1,0
28,1,11,15,0,0,0,24,1,1,0
75,1,11,19,0,0,0,24,1,1,0
89,1,12,14,0,0,0,24,1,1,0
69,1,10,18,0,0,0,24,1,1,0
48,1,16,15,0,0,0,24,1,1,0
103,1,16,6,0,0,0,24,1,1,0
146,1,12,5,0,0,0,24,1,1,0
54,1,18,15,0,0,0,24,1,1,0
149,1,15,9,0,0,0,24,1,1,0
31,1,20,4,0,0,0,24,1,1,0
39,1,12,1,0,0,0,24,1,1,0
92,1,11,2,0,0,0,24,1,1,0
129,1,13,14,0,0,0,24,1,1,0
74,1,13,10,0,0,0,24,1,1,0
5,1,20,17,0,0,0,24,1,1,0
86,1,10,16,0,0,0,24,1,1,0
84,1,8,14,0,0,0,24,1,1,0
18,1,10,1,0,0,0,24,1,1,0
121,1,9,1,0,0,0,24,1,1,0
31,1,14,18,0,0,0,24,1,1,0
15,1,12,12,0,0,0,24,1,1,0
133,1,9,4,0,0,0,24,1,1,0
23,1,11,6,0,0,0,24,1,1,0
133,1,16,4,0,0,0,24,1,1,0
33,1,17,8,0,0,0,24,1,1,0
133,1,18,5,0,0,0,24,1,1,0
68,1,9,13,0,0,0,24,1,1,0
133,1,11,4,0,0,0,24,1,1,0
68,1,11,3,0,0,0,24,1,1,0
56,1,20,10,0,0,0,24,1,1,0
107,1,16,9,0,0,0,24,1,1,0
37,1,14,1,0,0,0,24,1,1,0
138,1,19,6,0,0,0,24,1,1,0
102,1,16,16,0,0,0,24,1,1,0
98,1,8,9,0,0,0,24,1,1,0
146,1,8,13,0,0,0,24,1,1,0
52,1,11,20,0,0,0,24,1,1,0
143,1,20,3,0,0,0,24,1,1,0
75,1,9,1,0,0,0,24,1,1,0
111,1,8,17,0,0,0,24,1,1,0
119,1,10,9,0,0,0,24,1,1,0
44,1,16,16,0,0,0,24,1,1,0
65,1,11,1,0,0,0,24,1,1,0
88,1,16,7,0,0,0,24,1,1,0
19,1,9,11,0,0,0,24,1,1,0
77,1,18,16,0,0,0,24,1,1,0
16,1,18,20,0,0,0,24,1,1,0
91,1,14,3,0,0,0,24,1,1,0
58,1,12,10,0,0,0,24,1,1,0
69,1,12,16,0,0,0,24,1,1,0
17,1,8,9,0,0,0,24,1,1,0
143,1,15,19,0,0,0,24,1,1,0
134,1,17,16,0,0,0,24,1,1,0
126,1,16,11,0,0,0,24,1,1,0
32,1,8,15,0,0,0,24,1,1,0
65,1,12,17,0,0,0,24,1,1,0
127,1,17,16,0,0,0,24,1,1,0
63,1,15,16,0,0,0,24,1,1,0
65,1,19,3,0,0,0,24,1,1,0
67,1,12,3,0,0,0,24,1,1,0
149,1,15,2,0,0,0,24,1,1,0
6,1,12,13,0,0,0,24,1,1,0
18,1,11,9,0,0,0,24,1,1,0
63,1,14,10,0,0,0,24,1,1,0
103,1,18,14,0,0,0,24,1,1,0
69,1,19,15,0,0,0,24,1,1,0
44,1,11,18,0,0,0,24,1,1,0
138,1,9,9,0,0,0,24,1,1,0
113,1,8,15,0,0,0,24,1,1,0
116,1,20,4,0,0,0,24,1,1,0
75,1,16,4,0,0,0,24,1,1,0
20,1,17,4,0,0,0,24,1,1,0
144,1,10,14,0,0,0,24,1,1,0
104,1,15,9,0,0,0,24,1,1,0
89,1,8,7,0,0,0,24,1,1,0
110,1,13,19,0,0,0,24,1,1,0
24,1,9,19,0,0,0,24,1,1,0
112,1,9,1,0,0,0,24,1,1,0
118,1,11,2,0,0,0,24,1,1,0
23,1,17,5,0,0,0,24,1,1,0
87,1,14,17,0,0,0,24,1,1,0
67,1,8,10,0,0,0,24,1,1,0
37,1,16,13,0,0,0,24,1,1,0
21,1,20,10,0,0,0,24,1,1,0
65,1,17,15,0,0,0,24,1,1,0
60,1,11,1,0,0,0,24,1,1,0
104,1,15,13,0,0,0,24,1,1,0
61,1,15,13,0,0,0,24,1,1,0
117,1,13,12,0,0,0,24,1,1,0
149,1,20,18,0,0,0,24,1,1,0
112,1,8,14,0,0,0,24,1,1,0
45,1,15,19,0,0,0,24,1,1,0
98,1,18,9,0,0,0,24,1,1,0
124,1,16,17,0,0,0,24,1,1,0
87,1,17,12,0,0,0,24,1,1,0
126,1,14,7,0,0,0,24,1,1,0
36,1,20,13,0,0,0,24,1,1,0
14,1,9,17,0,0,0,24,1,1,0
112,1,12,8,0,0,0,24,1,1,0
52,1,13,4,0,0,0,24,1,1,0
18,1,11,20,0,0,0,24,1,1,0
144,1,9,12,0,0,0,24,1,1,0
24,1,19,3,0,0,0,24,1,1,0
71,1,12,20,0,0,0,24,1,1,0
11,1,10,3,0,0,0,24,1,1,0
55,1,13,12,0,0,0,24,1,1,0
67,1,8,5,0,0,0,24,1,1,0
17,1,16,11,0,0,0,24,1,1,0
141,1,8,10,0,0,0,24,1,1,0
34,1,15,18,0,0,0,24,1,1,0
46,1,15,8,0,0,0,24,1,1,0
73,1,16,7,0,0,0,24,1,1,0
98,1,18,16,0,0,0,24,1,1,0
150,1,8,9,0,0,0,24,1,1,0
126,1,15,4,0,0,0,24,1,1,0
42,1,9,19,0,0,0,24,1,1,0
55,1,17,5,0,0,0,24,1,1,0
136,1,15,12,0,0,0,24,1,1,0
44,1,11,9,0,0,0,24,1,1,0
9,1,18,15,0,0,0,24,1,1,0
147,1,18,16,0,0,0,24,1,1,0
95,1,10,14,0,0,0,24,1,1,0
32,1,19,3,0,0,0,24,1,1,0
67,1,18,19,0,0,0,24,1,1,0
58,1,12,17,0,0,0,24,1,1,0
86,1,9,8,0,0,0,24,1,1,0
37,1,13,13,0,0,0,24,1,1,0
92,1,8,20,0,0,0,24,1,1,0
55,1,15,5,0,0,0,24,1,1,0
35,1,19,3,0,0,0,24,1,1,0
121,1,15,18,0,0,0,24,1,1,0
13,1,13,3,0,0,0,24,1,1,0
117,1,17,4,0,0,0,24,1,1,0
36,1,20,4,0,0,0,24,1,1,0
97,1,9,1,0,0,0,24,1,1,0
61,1,18,4,0,0,0,24,1,1,0
97,1,19,2,0,0,0,24,1,1,0
108,1,12,2,0,0,0,24,1,1,0
79,1,18,7,0,0,0,24,1,1,0
80,1,14,17,0,0,0,24,1,1,0
133,1,13,6,0,0,0,24,1,1,0
102,1,8,17,0,0,0,24,1,1,0
71,1,10,17,0,0,0,24,1,1,0
138,1,12,19,0,0,0,24,1,1,0
47,1,13,17,0,0,0,24,1,1,0
139,1,20,14,0,0,0,24,1,1,0
37,1,14,9,0,0,0,24,1,1,0
63,1,20,5,0,0,0,24,1,1,0
87,1,20,1,0,0,0,24,1,1,0
59,1,14,13,0,0,0,24,1,1,0
5,1,20,4,0,0,0,24,1,1,0
124,1,17,18,0,0,0,24,1,1,0
57,1,9,19,0,0,0,24,1,1,0
26,1,12,2,0,0,0,24,1,1,0
88,1,15,1,0,0,0,24,1,1,0
9,1,17,4,0,0,0,24,1,1,0
112,1,12,13,0,0,0,24,1,1,0
113,1,9,20,0,0,0,24,1,1,0
138,1,17,6,0,0,0,24,1,1,0
63,1,11,7,0,0,0,24,1,1,0
87,1,16,5,0,0,0,24,1,1,0
126,1,16,15,0,0,0,24,1,1,0
142,1,17,14,0,0,0,24,1,1,0
70,1,12,6,0,0,0,24,1,1,0
64,1,14,20,0,0,0,24,1,1,0
101,1,17,13,0,0,0,24,1,1,0
43,1,17,3,0,0,0,24,1,1,0
45,1,16,3,0,0,0,24,1,1,0
109,1,16,12,0,0,0,24,1,1,0
55,1,18,16,0,0,0,24,1,1,0
50,1,11,6,0,0,0,24,1,1,0
83,1,14,7,0,0,0,24,1,1,0
85,1,8,20,0,0,0,24,1,1,0
87,1,13,15,0,0,0,24,1,1,0
5,1,19,9,0,0,0,24,1,1,0
57,1,18,16,0,0,0,24,1,1,0
129,1,9,6,0,0,0,24,1,1,0
74,1,8,3,0,0,0,24,1,1,0
22,1,16,15,0,0,0,24,1,1,0
110,1,14,11,0,0,0,24,1,1,0
98,1,8,17,0,0,0,24,1,1,0
108,1,20,18,0,0,0,24,1,1,0
75,1,17,5,0,0,0,24,1,1,0
25,1,15,7,0,0,0,24,1,1,0
51,1,15,2,0,0,0,24,1,1,0
44,1,8,15,0,0,0,24,1,1,0
80,1,18,14,0,0,0,24,1,1,0
145,1,11,7,0,0,0,24,1,1,0
115,1,8,19,0,0,0,24,1,1,0
64,1,8,4,0,0,0,24,1,1,0
106,1,14,3,0,0,0,24,1,1,0
147,1,13,2,0,0,0,24,1,1,0
16,1,14,17,0,0,0,24,1,1,0
32,1,20,12,0,0,0,24,1,1,0
6,1,14,16,0,0,0,24,1,1,0
143,1,11,5,0,0,0,24,1,1,0
11,1,8,20,0,0,0,24,1,1,0
51,1,9,17,0,0,0,24,1,1,0
96,1,18,5,0,0,0,24,1,1,0
116,1,15,3,0,0,0,24,1,1,0
65,1,10,6,0,0,0,24,1,1,0
100,1,17,15,0,0,0,24,1,1,0
54,1,20,20,0,0,0,24,1,1,0
93,1,15,20,0,0,0,24,1,1,0
7,1,11,1,0,0,0,24,1,1,0
111,1,14,16,0,0,0,24,1,1,0
65,1,17,3,0,0,0,24,1,1,0
66,1,10,18,0,0,0,24,1,1,0
28,1,13,18,0,0,0,24,1,1,0
89,1,19,10,0,0,0,24,1,1,0
39,1,9,8,0,0,0,24,1,1,0
127,1,15,14,0,0,0,24,1,1,0
115,1,16,17,0,0,0,24,1,1,0
61,1,10,14,0,0,0,24,1,1,0
126,1,14,4,0,0,0,24,1,1,0
43,1,11,8,0,0,0,24,1,1,0
77,1,17,9,0,0,0,24,1,1,0
11,1,12,17,0,0,0,24,1,1,0
63,1,19,9,0,0,0,24,1,1,0
83,1,18,11,0,0,0,24,1,1,0
91,1,11,3,0,0,0,24,1,1,0
87,1,15,1,0,0,0,24,1,1,0
66,1,10,11,0,0,0,24,1,1,0
9,1,19,15,0,0,0,24,1,1,0
136,1,19,16,0,0,0,24,1,1,0
9,1,20,15,0,0,0,24,1,1,0
137,1,9,13,0,0,0,24,1,1,0
99,1,19,4,0,0,0,24,1,1,0
140,1,9,9,0,0,0,24,1,1,0
39,1,8,12,0,0,0,24,1,1,0
47,1,9,9,0,0,0,24,1,1,0
71,1,16,13,0,0,0,24,1,1,0
28,1,8,11,0,0,0,24,1,1,0
149,1,14,13,0,0,0,24,1,1,0
132,1,14,3,0,0,0,24,1,1,0
61,1,16,1,0,0,0,24,1,1,0
92,1,15,8,0,0,0,24,1,1,0
7,1,8,19,0,0,0,24,1,1,0
12,1,13,16,0,0,0,24,1,1,0
111,1,8,2,0,0,0,24,1,1,0
68,1,14,7,0,0,0,24,1,1,0
84,1,9,13,0,0,0,24,1,1,0
46,1,20,1,0,0,0,24,1,1,0
58,1,9,7,0,0,0,24,1,1,0
120,1,13,16,0,0,0,24,1,1,0
35,1,12,4,0,0,0,24,1,1,0
68,1,9,9,0,0,0,24,1,1,0
115,1,16,19,0,0,0,24,1,1,0
85,1,13,5,0,0,0,24,1,1,0
137,1,8,11,0,0,0,24,1,1,0
95,1,12,15,0,0,0,24,1,1,0
50,1,10,9,0,0,0,24,1,1,0
65,1,17,1,0,0,0,24,1,1,0
71,1,11,20,0,0,0,24,1,1,0
102,1,8,3,0,0,0,24,1,1,0
52,1,20,7,0,0,0,24,1,1,0
66,1,17,12,0,0,0,24,1,1,0
9,1,20,13,0,0,0,24,1,1,0
98,1,11,11,0,0,0,24,1,1,0
55,1,13,11,0,0,0,24,1,1,0
110,1,14,7,0,0,0,24,1,1,0
13,1,13,8,0,0,0,24,1,1,0
89,1,17,17,0,0,0,24,1,1,0
79,1,12,10,0,0,0,24,1,1,0
26,1,15,8,0,0,0,24,1,1,0
40,1,10,15,0,0,0,24,1,1,0
27,1,18,14,0,0,0,24,1,1,0
1577,2,1,3546,1,1,1,1,15,0,1
3814,2,2,4374,1,1,1,1,15,0,1
7041,2,3,3727,1,1,1,1,15,0,1
8145,2,23,2946,1,1,1,1,15,0,1
2371,2,3,2672,1,1,1,1,15,0,1
7446,2,2,4205,1,1,1,1,15,0,1
7200,2,4,2816,1,1,1,1,15,0,1
6507,2,23,4250,1,1,1,1,15,0,1
2969,2,4,160,1,1,1,1,15,0,1
2460,2,1,1839,1,1,1,1,15,0,1
7824,2,2,1457,1,1,1,1,15,0,1
4231,2,3,1150,1,1,1,1,15,0,1
7539,2,3,3882,1,1,1,1,15,0,1
9380,2,23,1686,1,1,1,1,15,0,1
1290,2,4,4167,1,1,1,1,15,0,1
8368,2,3,4053,1,1,1,1,15,0,1
2420,2,4,4042,1,1,1,1,15,0,1
8967,2,3,1815,1,1,1,1,15,0,1
5199,2,1,4135,1,1,1,1,15,0,1
5259,2,2,1916,1,1,1,1,15,0,1
6896,2,4,3479,1,1,1,1,15,0,1
3044,2,3,2330,1,1,1,1,15,0,1
1022,2,1,1361,1,1,1,1,15,0,1
8650,2,2,1471,1,1,1,1,15,0,1
6130,2,1,1179,1,1,1,1,15,0,1
8467,2,1,2169,1,1,1,1,15,0,1
1486,2,4,380,1,1,1,1,15,0,1
5398,2,1,1716,1,1,1,1,15,0,1
3095,2,3,4487,1,1,1,1,15,0,1
5432,2,23,3241,1,1,1,1,15,0,1
3138,2,1,3048,1,1,1,1,15,0,1
9391,2,2,173,1,1,1,1,15,0,1
2718,2,4,4725,1,1,1,1,15,0,1
4332,2,2,1823,1,1,1,1,15,0,1
3696,2,2,4280,1,1,1,1,15,0,1
9056,2,3,2101,1,1,1,1,15,0,1
1070,2,1,1879,1,1,1,1,15,0,1
9184,2,2,2304,1,1,1,1,15,0,1
8318,2,3,3855,1,1,1,1,15,0,1
7128,2,2,937,1,1,1,1,15,0,1
8817,2,3,4555,1,1,1,1,15,0,1
9962,2,1,1095,1,1,1,1,15,0,1
7699,2,4,2247,1,1,1,1,15,0,1
6848,2,2,2580,1,1,1,1,15,0,1
3366,2,4,271,1,1,1,1,15,0,1
2198,2,4,724,1,1,1,1,15,0,1
5862,2,2,4001,1,1,1,1,15,0,1
2939,2,23,2639,1,1,1,1,15,0,1
3405,2,4,4492,1,1,1,1,15,0,1
5568,2,3,1222,1,1,1,1,15,0,1
3020,2,2,3619,1,1,1,1,15,0,1
9451,2,4,1663,1,1,1,1,15,0,1
5657,2,23,1668,1,1,1,1,15,0,1
3308,2,2,970,1,1,1,1,15,0,1
4909,2,4,543,1,1,1,1,15,0,1
6778,2,3,4682,1,1,1,1,15,0,1
7787,2,3,4747,1,1,1,1,15,0,1
2184,2,1,950,1,1,1,1,15,0,1
6061,2,1,4180,1,1,1,1,15,0,1
5342,2,23,922,1,1,1,1,15,0,1
9480,2,3,1826,1,1,1,1,15,0,1
3572,2,1,3486,1,1,1,1,15,0,1
6872,2,2,411,1,1,1,1,15,0,1
